shop_was_in_page,shop_img,shop_title,shop_url,shop_id,shop_selling_type,senfi_number,shop_all_products_target_url,cooperation_status_with_emalls,name_of_person_in_charge,phone_number,shop_address,shop_email,shop_score,shop_social_media_handles,shop_recieved_date,shop_crawled_at,shop_current_city,shop_duration_of_cooperation_with_emalls,shop_website,shop_Enamad_sign,images
59,http://emalls.ir//files/shoplogo/4ln6o3rcwg7uyf5v3aaesw5z1qlpkih0vlfi1iqspu7kkc8f3u[medium].jpg,پیشگام موبایل,https://emalls.ir//Shop/539/,539,اینترنتی,,,غیرفعال به دلیل نداشتن نماد,حمید حنفی بجد, ۰۲۱۸۸۴۲۴۰۸۳,تهران - خیابان سهروردی شمالی - خیابان اندیشه - نبش اندیشه 4,e [dot] pishgammobile [at] gmail [dot] com,۳,,چهارشنبه ۳ بهمن,2025-01-22 16:40:28.237757+00:00,تهران - تهران,8 سال و 7 ماه و 27 روز,http://pishgammobile.com/,دارد (یک ستاره),
59,http://emalls.ir//files/shoplogo/mntg7l0eci15no5g16z80eqf2lopwmf4vid8qmyn71phvwf5h1[medium].png,مرکز خرید,https://emalls.ir//Shop/28081/,28081,اینترنتی,,,عدم همکاری با ایمالز,آرش محمدی,۰۲۱۵۵۳۴۶۵۷۸,میدان شوش، خیابان شهید حسین عابدینی، خیابان شهید عباس صابونیان، پلاک: 0.0، الماس بلورین، طبقه: 2، واحد: 572,arashmohamadi1356 [at] gmail [dot] com,۵,,چهارشنبه ۳ بهمن,2025-01-22 16:40:28.570304+00:00,تهران - تهران,--,https://markazekhariid.ir/,ندارد,
59,http://emalls.ir/src/shop-default.svg,راچینه,https://emalls.ir//Shop/43733/,43733,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,سعید محمدی,۰۳۵۳۶۲۳۲۱۸۱,کوی مصدق - خیابان 41[حافظ] - خیابان آیت اله کاشانی - پلاک : 1373.0 - طبقه : همکف,mohammadi927 [at] yahoo [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 16:40:29.142001+00:00,یزد - یزد,8 ماه و 25 روز,https://rachinah.ir/,دارد (یک ستاره) معتبر تا 2 ماه و 26 روز,
59,http://emalls.ir//files/shoplogo/8wk23advyhmoyy370ojg7j3ri1875uottj67ru0inbj5sbio8s[medium].png,فاطر کالا,https://emalls.ir//Shop/21456/,21456,اینترنتی,,,قطع همکاری با ایمالز,زهره صمدی,۰۲۱۸۳۳۰۹۰۰۰,محله دانشگاه تهران ، کوچه شهید محمد شمس ، خیابان فریمان ، پلاک -8 ، طبقه سوم,zohreh [dot] samadi211 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 16:40:29.692360+00:00,تهران - تهران,--,https://faterkala.com/,ندارد,
59,http://emalls.ir//files/shoplogo/whlx3ue4cfgpffdvqihouw2ovolgo2i0d47efywwlwg27p5anh[medium].png,درمان دکتر ,https://emalls.ir//Shop/6163/,6163,اینترنتی,,,قطع همکاری با ایمالز,عباس کاظمی ,۰۲۱۵۵۴۳۱۵۲۸,بزرگراه نواب صفوی ، پلاک 299 ، ساختمان لوازم پزشکی افرا ، طبقه ششم ، واحد 614,darmandr [dot] com [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 16:40:29.815744+00:00,تهران - تهران,--,http://darmandr.com/,ندارد,
59,http://emalls.ir//files/shoplogo/rg21ki57smiqe5l303t7s02bmilpjrviry8j4vf5b6cjz31cdp[medium].jpg,کادوس پلاس,https://emalls.ir//Shop/7225/,7225,اینترنتی,,,عدم همکاری با ایمالز,ایمان قربانی,۰۲۱۲۸۴۲۶۶۴۸,"سایر رشت بخش مرکزی ، شهر رشت، محله پارک شهر ، بلوار حافظ ، خیابان ملت ، پلاک 0 ، طبقه همکف
",kadoosplus [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 16:40:29.925533+00:00,تهران - تهران,--,https://kadoosplus.ir/,دارد (یک ستاره),
59,http://emalls.ir//files/shoplogo/rzhmpbcs2w7aapnz07tgc2me6y15hb7aezyegjl42dlwuinsz4[medium].png,هوم کالکشن هوشمند,https://emalls.ir//Shop/35143/,35143,اینترنتی,,,عدم همکاری با ایمالز,عادل هوشمند مقدم,۰۲۱۴۶۰۱۶۴۸۴,محله: جنت آباد مرکزی، خیابان مهر، خیابان شهید عباس عسگری، پلاک: 41.0، طبقه: 4، واحد: شرقی,home [dot] collection [dot] houshmand [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 16:40:30.025530+00:00,تهران - تهران,--,https://houshmandhome.ir/,دارد (یک ستاره),
59,http://emalls.ir//files/shoplogo/8jo6y6usdm5nnr8eysbr83jrkbdjgicrrspvctqzrxtakye6sj[medium].png,آراجکو,https://emalls.ir//Shop/21902/,21902,اینترنتی,,,عدم همکاری با ایمالز,محمد جعفریان,۰۲۱۶۵۰۱۰۵۷۷,"محله بازارآهن(امام خمینی)، خیابان هفده شهریور، بلوار طاوس، پلاک: 23.0، ساختمان تجاری و اداری آواجنرال، ساختمان پلازا-راسته سعدی، طبقه: همکف
",amin [dot] jafaryan [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 16:40:30.306227+00:00,تهران - تهران,--,http://www.arajco.com/,دارد (یک ستاره),
59,http://emalls.ir//files/shoplogo/js847l6m0pqj3iph3xx7j7lybcz7g8y1bijn42zkv0pldtgbur[medium].jpg,محراب استور,https://emalls.ir//Shop/538/,538,اینترنتی,,,عدم همکاری با ایمالز,امیر محمد خسرو,۰۳۱۳۲۲۶۶۹۴۸, اصفهان - میدان احمداباد ابتدای خیابان احمداباد پاساژ گلستان طبقه سوم واحد 28,am [dot] khosro36 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 16:40:30.554388+00:00,اصفهان - اصفهان,--,http://www.mehrabstore.com/,دارد (یک ستاره),
59,http://emalls.ir/src/shop-default.svg,کالا اوج,https://emalls.ir//Shop/43737/,43737,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,محمدامین کریمی,۰۷۱۵۴۲۲۷۴۵۰,گازرون - کوچه 7 عبرت - خیابان عبرت - پلاک : 0.0 - طبقه : همکف,kalaoj3 [at] gmail [dot] com,بدون امتیاز,"https://web.whatsapp.com/send?phone=989910240867,https://instagram.com/kalaoj_com",چهارشنبه ۳ بهمن,2025-01-22 16:40:30.863527+00:00,فارس - جهرم,8 ماه و 24 روز,https://kalaoj.ir/,دارد (یک ستاره) معتبر تا 1 سال و 3 ماه,
59,http://emalls.ir/src/shop-default.svg,داده پذیر,https://emalls.ir//Shop/43741/,43741,اینترنتی,,,عدم همکاری با ایمالز,محمد جواد پذیری,۰۹۹۰۴۹۶۷۰۶۱,اصفهان-منطقه صنعتی دولت آباد-خیابان شاهین (34)-فرعی اول(تفکیکی فرهمند)-بن بست سوم-پلاک105-کد پستی : 8341658515,dadepazir [at] yahoo [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 16:40:30.990246+00:00,اصفهان - اصفهان,--,https://dadepazir.ir/,دارد (یک ستاره) معتبر تا 1 سال و 3 ماه و 4 روز,
59,http://emalls.ir/src/shop-default.svg,دهکده پروتئین,https://emalls.ir//Shop/21455/,21455,اینترنتی,,,قطع همکاری با ایمالز,حامد یگانه,,,baranzn5 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 16:40:31.269472+00:00,,--,https://dehkadehprotein.com/,دارد (یک ستاره),
59,http://emalls.ir//files/shoplogo/1dorwsiilnpzq8gohvr4bn7wlbnwh8acxzibvn26f1cxg4lihz[medium].png,سامانه معماری و هوش مصنوعی ,https://emalls.ir//Shop/6162/,6162,اینترنتی,,,عدم همکاری با ایمالز,رضا باباخانی,۰۲۱۰۰۰۰۰۰۰۰,"زنجان زنجان شهرک انصاریه، خیابان ولیعصر، کوچه گبستان اول، پلاک ۱/۴، طبقه اول
",babakhani247 [at] yahoo [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 16:40:31.378496+00:00,زنجان - زنجان,--,http://aiarchitecture.ir/,دارد (یک ستاره),
59,http://emalls.ir//files/shoplogo/txngvsl8spdd55tf2zywh1o838q2jzh77awd0dcn85nsdyrkm0[medium].jpg,ساتکین,https://emalls.ir//Shop/19477/,19477,اینترنتی,,,عدم همکاری با ایمالز,علیرضا ساتکین, ۰۲۶۳۶۶۷۷۲۸,حافظیه شمالی، کوچه تاج بخش، خیابان گلستان 64 ( ابوذر)، پلاک: 50.0، ساختمان گلها، طبقه: همکف،,rali4470 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 16:40:31.603850+00:00,البرز - کرج,--,https://satkin.ir/,دارد (یک ستاره),
59,http://emalls.ir//files/shoplogo/3er78l44eygu0wiyxpg6lyb70yvtzvkx741kxypkh84b1exh1u[medium].png,دارونفا,https://emalls.ir//Shop/35142/,35142,اینترنتی,,,قطع همکاری با ایمالز,حسین جعفری ,۰۸۶۴۲۲۴۲۵۵۰,شهرک فجر فاز2، کوچه 9 متری دوم [شهیدحسین علی فلاح]، بن بست 6متری پنجم، پلاک: 5.0، طبقه: 1,hoseinstop96 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 16:40:31.742086+00:00,مرکزی - ساوه,--,https://daronefa.com/,دارد (یک ستاره) معتبر تا 2 ماه و 26 روز,
59,http://emalls.ir//files/shoplogo/qndtswj265vfzyvgqwynts1upfz4po5rqgxdgwnhcspsnhcin5[medium].png,اربیل شاپ,https://emalls.ir//Shop/21901/,21901,اینترنتی,,,قطع همکاری با ایمالز,خالد قدوسی,۰۹۱۴۵۶۶۶۷۰۰,خیابان شهیدحیدری، بلوار کردستان، پلاک: 0.0، پاساژ علیزاده، طبقه: همکف، واحد: 2,info [at] erbilshop [dot] ir,۱,,چهارشنبه ۳ بهمن,2025-01-22 16:40:31.965700+00:00,آذربایجان غربی - بوکان,--,https://erbilshop.ir/,دارد (یک ستاره),
59,http://emalls.ir//files/shoplogo/bsib8btffx4a8jaf2uykup8572ifwfjh8ay0eprqalx3o1p81z[medium].png,جیبی تل,https://emalls.ir//Shop/537/,537,اینترنتی,,,عدم همکاری با ایمالز,JIBITEL Mobile,,اصفهان خیابان فردوسی موبایل جی بی تل,keyvan [dot] modares [at] yahoo [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 16:40:32.270599+00:00,اصفهان - اصفهان,--,http://jibitel.com/,دارد (یک ستاره),
59,http://emalls.ir//files/shoplogo/60oda51bu7hhh0mg5b1acp1oeifmd0wmhbmc3b6o08strgyxax[medium].png,وی آی پی استور,https://emalls.ir//Shop/28054/,28054,اینترنتی,,,قطع همکاری با ایمالز,حامد سپهری کیا,۰۲۱۳۳۸۰۶۴۳۸,البرز کرج استان: البرز، شهرستان : کرج، بخش : مرکزی، شهر: ماهدشت، محله: مسکن مهرالبرز (ماهدشت )، خیابان اصلی، خیابان اصلی مسکن مهر، پلاک: 0.0، عمران ابنیه، بلوک A1، طبقه: 4، واحد: 16,hamedsepehrikia [at] yahoo [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 16:40:32.537095+00:00,البرز - کرج,--,https://vipstore.ir/,دارد (یک ستاره),
59,http://emalls.ir/src/shop-default.svg,سهیل ژاپن,https://emalls.ir//Shop/43740/,43740,حضوری,,,غیرفعال به دلیل عدم تکمیل مدارک,سهیل مرادی,۰۲۱۳۳۱۱۹۵۳۱,,soheilmoradii1398 [at] gmail [dot] com,بدون امتیاز,"https://web.whatsapp.com/send?phone=989125804075,https://instagram.com/NISSANSOHEILJAPAN",چهارشنبه ۳ بهمن,2025-01-22 16:40:32.645665+00:00,تهران - تهران,8 ماه و 24 روز,,,
59,http://emalls.ir/src/shop-default.svg,سالم یاب,https://emalls.ir//Shop/43742/,43742,اینترنتی,,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~43742,غیرفعال به دلیل نداشتن نماد,غلامرضا زاهدیان ,۰۲۱۴۴۵۳۰۹۵۵,محله : باشگاه نفت (تهرانسر اصلی) - بلوار تهرانسر اصلی* - کوچه شهید علیرضا راسخ مهر{یکم} - پلاک : 3.0 - طبقه : 5 - واحد : 29,salemyabstore [at] gmail [dot] com,بدون امتیاز,"https://web.whatsapp.com/send?phone=989302625104,https://instagram.com/salemyab.ir",چهارشنبه ۳ بهمن,2025-01-22 16:40:32.900794+00:00,تهران - تهران,8 ماه و 24 روز,https://salemyab.ir/,دارد (یک ستاره),
59,http://emalls.ir//files/shoplogo/8drv3g1adb7p6xut5bdo5xrs1djrd0avqn7mnpafuex0ia343y[medium].png,کالاهاری,https://emalls.ir//Shop/6216/,6216,اینترنتی,,,عدم همکاری با ایمالز,سپهر کمیجانی,۰۲۱۵۵۷۹۷۱۵۶,کوی سیزده آبان . خ امانی شمالی . مجتمع بهزیستی . واحد 230,sepehr [dot] komijani [dot] sk [at] gmail [dot] com,۴.۲,,چهارشنبه ۳ بهمن,2025-01-22 16:40:33.011598+00:00,تهران - تهران,--,http://kalahurry.com/,دارد (یک ستاره),
59,http://emalls.ir//files/shoplogo/hvyrtd48iy5uqvp0fasxvi8nxzd1ntqtg06v2nujrw7e5p6d2q[medium].png,سلیران,https://emalls.ir//Shop/21454/,21454,اینترنتی,,,عدم همکاری با ایمالز,علی رستم نژاد ,۰۲۱۶۶۷۶۲۸۹۷,محله چهارراه حافظ ، کوچه لاله ، خیابان جمهوری اسلامی ، پلاک 666 ، پاساژ علاءالدین ، طبقه پنجم ، واحد 563,info [at] celliran [dot] com,۵,,چهارشنبه ۳ بهمن,2025-01-22 16:40:33.239473+00:00,تهران - تهران,--,https://celliran.com/,دارد (یک ستاره),
59,http://emalls.ir//files/shoplogo/vazc03tb12byru2qqgmmbyiidz4h8yn6eigmv8rabo5s6h02oy[medium].png,دوربینکده ,https://emalls.ir//Shop/19476/,19476,اینترنتی,,,قطع همکاری با ایمالز,Mohammad Nejati,۰۷۶۳۵۲۴۰۲۱۶,محله اسکله بهمن ، خیابان اصلی ، بلوار ولی عصر ، پلاک 0 ، پاساژ مجتمع تجاری فردوسی قشم ، طبقه همکف ، واحد 72,mahashop [dot] qeshm [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 16:40:33.510158+00:00,هرمزگان - قشم,--,https://dorbinkadeh.ir/,ندارد,
59,http://emalls.ir//files/shoplogo/dqkiooms6szke6s2v8535kdylluxrghz8mw2hezcm7s3kzh7f3[medium].png,مودم چی,https://emalls.ir//Shop/21900/,21900,اینترنتی,,,عدم همکاری با ایمالز,علیرضا خلیلی,۰۲۱۸۸۵۵۱۵۶۸,محله آرژانتین-ساعی ، خیابان شهید خالد اسلامبولی ، خیابان یکم ، پلاک 6 ، طبقه سوم ، واحد 9,r [dot] khalili1998 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 16:40:33.999911+00:00,تهران - تهران,--,https://modemchi.ir/,دارد (یک ستاره),
59,http://emalls.ir/src/shop-default.svg,لوازم جانبی تلویزیون,https://emalls.ir//Shop/536/,536,اینترنتی و حضوری,,,غیرفعال به دلیل عدم تکمیل مدارک,مجید رضا قنبریان,۰۲۱۴۶۱۲۱۶۹۰,صادقیه، خیابان شهید طهمورث اردلان، خیابان شهید علی حسینمردی، پلاک: -29.0، طبقه: 7، واحد: 51،,info [at] tvarm [dot] ir,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 16:40:34.422128+00:00,تهران - تهران,6 سال و 6 ماه,http://tvarm.ir/,دارد (یک ستاره),
72,http://emalls.ir/src/shop-default.svg,ارس گتیر,https://emalls.ir//Shop/37891/,37891,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,موسی بجانی,۰۴۱۳۴۴۲۲۷۷۰,محله: رسالت، خیابان استاداقبال آذر، کوچه 12متری صفای 3، پلاک: 1.0، باران، طبقه: 1,info [at] arasgati [dot] ir,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 16:40:34.533315+00:00,آذربایجان شرقی - تبریز,1 سال و 3 ماه و 3 روز,https://arasgatir.ir/,دارد (یک ستاره) معتبر تا 7 ماه و 8 روز,
59,http://emalls.ir//files/shoplogo/7s6xru1qijxr723ka2ax5rca7hytvbied7cmsazptqw4zybgmm[medium].png,ایران مکمل استار,https://emalls.ir//Shop/28053/,28053,اینترنتی,,,قطع همکاری با ایمالز,مهدی نژادهاشمی,۰۷۱۵۳۵۴۶۰۲۶,خ شهیدباهنر ک شهید قربان فتحی,mehdinejadhashemi1400 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 16:40:34.833065+00:00,فارس - داراب,--,http://iranmokamelstar.ir/,ندارد,
72,http://emalls.ir//files/shoplogo/qezxrwrgjk5xj0i02mtwbambm08puqhy2r6ugatl2znw48vbls[medium].png,لوازم خانگی افشار,https://emalls.ir//Shop/4051/,4051,اینترنتی,,,عدم همکاری با ایمالز,میلاد افشار,۰۲۶۳۴۵۰۰۷۶۶,"البرز کرج منطقه شهرداری شش، خیابان شهید بهشتی، کوچه هفتم تیر-شهید محمدی، پلاک ۳۱
",afshar [dot] milad92 [at] gmail [dot] com	,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 16:40:35.003882+00:00,البرز - کرج,--,https://afsharhome.ir/,دارد (یک ستاره),
59,http://emalls.ir//files/shoplogo/dipkmxo5hy65v5j8ck0xkaf5ajp1gze2bwwtcq3fhs4enmwh22[medium].png,کتاب نیک,https://emalls.ir//Shop/21453/,21453,اینترنتی,,,عدم همکاری با ایمالز,کمیل فضلی,۰۱۱۳۵۲۹۲۳۴۷,محله رجایی ، کوچه دکتر شریعتی 5 ، بلوار شریعتی[پاسداران 9] ، پلاک 0 ، طبقه همکف,info [at] ketabnic [dot] ir,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 16:40:35.108027+00:00,مازندران - بابلسر,--,http://ketabnic.ir/,دارد (یک ستاره) معتبر تا 7 ماه و 9 روز,
59,http://emalls.ir//files/shoplogo/8u7dzd8gm07bsmg2rqh7rntha8ipeu75mb1nmbj3uqyl85inhf[medium].png,بیسیتو,https://emalls.ir//Shop/19475/,19475,اینترنتی,,,قطع همکاری با ایمالز,امید شیرکوند,۰۲۱۸۸۴۲۶۰۵۳,محله عباس آباد-اندیشه ، کوچه شهید منصور تقوی ، خیابان سهروردی شمالی ، پلاک 361 ، طبقه اول ، واحد 2,contact [at] bsito [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 16:40:35.357997+00:00,تهران - تهران,--,https://bsito.com/,دارد (یک ستاره),
59,http://emalls.ir//files/shoplogo/z6rd6dxcxbf5mnmhzm4prm0bo18p0zkdni5yguak1e5p5b8ki1[medium].png,آزما کالا,https://emalls.ir//Shop/21899/,21899,اینترنتی,,,قطع همکاری با ایمالز,بوبو وب,۰۲۱۴۴۹۷۲۹۶۹,محله فردوس ، خیابان شهید حسین باقری (شرقی) ، کوچه شهید بهرام مصطفوی دهزوئی ، پلاک 4 ، ساختمان سامان ، طبقه اول ، واحد 33,admin [at] azma-kala [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 16:40:35.791016+00:00,تهران - تهران,--,https://azma-kala.com/,دارد (یک ستاره),
68,http://emalls.ir//files/shoplogo/t5hmv6mz8rof5jt1k8ru42qpqiylub57mgmn2l1o66tkltgcg2[medium].png,ماه بانو,https://emalls.ir//Shop/27187/,27187,اینترنتی,,,غیرفعال به دلیل نداشتن نماد,بهزاد افسری,۰۲۱۳۳۱۶۹۳۳۲,محله: صاحب الزمان، خیابان پرستار جنوبی، کوچه شهید بهرام مهرآبادی، پلاک: 2.0,behzad [dot] afsari [at] gmail [dot] com,بدون امتیاز,"https://web.whatsapp.com/send?phone=989304452754,https://instagram.com/instagram.com%20maahbanoo_ir?igsh=MTU3NGU5MW0xcDJ3OA==",چهارشنبه ۳ بهمن,2025-01-22 16:40:35.920374+00:00,تهران - تهران,2 سال و 6 ماه و 26 روز,https://maahbanoo.com/,دارد (یک ستاره) معتبر تا 1 سال و 10 روز,
61,http://emalls.ir/src/shop-default.svg,کلوین شاپ,https://emalls.ir//Shop/35330/,35330,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,محمد صنعتگر,۰۳۱۳۴۷۲۳۸۳۹,محله پوریای ولی ، کوچه گلزار [46] ، خیابان مولوی ، پلاک -426 ، ساختمان 110 ، طبقه دوم ، واحد 4,Kelvinshop [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 16:40:36.033701+00:00,اصفهان - اصفهان,1 سال و 6 ماه و 10 روز,http://kelvinshop.ir/,دارد (یک ستاره) معتبر تا 4 ماه و 12 روز,
59,http://emalls.ir//files/shoplogo/hb4lesc8nopmw0i8g85tnpq3gw3ws4c2tue2fplpkvsm0wxdjj[medium].png,ایما همراه,https://emalls.ir//Shop/535/,535,اینترنتی,,,قطع همکاری با ایمالز,ایما همراه,۰۲۱-۲۳۲۳,"تهران، نیاوران، خیابان شهید باهنر، بعد از سه راه یاسر، روبه روی بانک خاورمیانه، بن بست اختصاصی، پلاک 262، طبقه 4
",marketing [at] mtplus [dot] ir,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 16:40:36.145230+00:00,تهران - تهران,--,https://mtplus.mobi/,ندارد,
59,http://emalls.ir//files/shoplogo/ytbycguhzj0r3ea5c86624ah7we5fsl5jzcdfztix1oo4o18e6[medium].png,اچ استوک بازار,https://emalls.ir//Shop/28052/,28052,اینترنتی,,,قطع همکاری با ایمالز,حسن رضی پور,۰۲۱۹۱۳۰۰۱۳۱,محله: باغ صبا-سهروردی، خیابان قابوسنامه، خیابان شهید استاد مطهری، پلاک: 236.0، پزشکان230، طبقه: -2، واحد: 2،,hassanrazipoor70 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 16:40:36.581452+00:00,تهران - تهران,--,https://hstock.ir/,دارد (یک ستاره),
61,http://emalls.ir//files/shoplogo/nsrcnd42umsfmygoqablb0tsrglv3y5x3upipib28k70dhawce[medium].jpg,آقا کالا,https://emalls.ir//Shop/5913/,5913,اینترنتی,,,قطع همکاری با ایمالز,سیده زهره صبوری ,۰۲۵۳۸۹۰۵۴۹۳,نیروگاه بلوار جمهوری 16متری گلستان ک12پ58,z [dot] one1375 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 16:40:36.726855+00:00,قم - قم,--,http://aghakala.com/,دارد (یک ستاره) معتبر تا 9 ماه و 15 روز,
72,http://emalls.ir//files/shoplogo/tc352ojhgq8fe55bjs52g5ya6yvpknce3t636pbggvdwgd4484[medium].png,پرتو پی سی,https://emalls.ir//Shop/30140/,30140,اینترنتی,,,قطع همکاری با ایمالز,مسعود آرودی پور,۰۱۱۵۴۲۶۴۵۸۰,17 شهریور، کوچه شهیدمیرچی، کوچه پرستو، پلاک: 0.0، طبقه: همکف،,partopc [dot] com [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 16:40:36.826270+00:00,مازندران - تنکابن,--,https://partopc.com/,دارد (یک ستاره),
68,http://emalls.ir//files/shoplogo/o1epfe18moggkukj3u48624b8f2nspe8rdwb8vtfggjlgqfd2s[medium].png,آداس بیوتی,https://emalls.ir//Shop/7234/,7234,اینترنتی,,,عدم همکاری با ایمالز,پژمان نادرالاصلی,۰۲۱۹۱۰۱۰۷۴۷,محله آرارات ، خیابان صائب تبریزی شرقی ، خیابان شیخ بهائی شمالی ، پلاک 81 ، برج صبا ، طبقه 13 ، واحد 133,adassbeauty [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 16:40:36.925850+00:00,تهران - تهران,--,http://adasbeauty.ir/,ندارد,
59,http://emalls.ir//files/shoplogo/ghwt5hj3bsi41xbq2rujyc8hjst4733k7g01r0g2voc3kijdc1[medium].jpg,داروخانه گیاه پزشکی رویان,https://emalls.ir//Shop/21452/,21452,اینترنتی,,,عدم همکاری با ایمالز, الهام دهقان,۰۲۶۳۷۳۱۵۴۲۸,خیابان شهید مرتضی مطهری ، بلوار امام خمینی ، پلاک 185 ، پاساژ خانبابائی ، طبقه همکف,kh [dot] bagheri63 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 16:40:37.055992+00:00,البرز - ماهدشت,--,https://roooyan.com/,دارد (یک ستاره),
72,http://emalls.ir/src/shop-default.svg,پرشین لند,https://emalls.ir//Shop/30139/,30139,اینترنتی,,,قطع همکاری با ایمالز,مهران نورانی, ۰۲۱۳۳۵۶۴۶۶۹,سه راه امین حضور، کوچه شهید علیرضاجاویدی، خیابان امیر کبیر، پلاک: 104.0، پاساژ ثامن الحجج، طبقه: همکف، واحد: 47,persianland47 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 16:40:37.157571+00:00,تهران - تهران,--,http://persianlands.com/,دارد (یک ستاره),
72,http://emalls.ir//files/shoplogo/irsvhpwn8lch1d5zu4zq5jt1pxk0wc5od5z37qv50fopuurops[medium].jpg,تک مد,https://emalls.ir//Shop/33425/,33425,اینترنتی,,,قطع همکاری با ایمالز,محمد حسن میرعارفین,۰۲۵۳۲۶۱۵۳۰۱,"محله: شهرک انسجام، بلوار جمهوری اسلامی، کوچه جمهوری 67[3] ، پلاک: 0.0، مسکونی پارسا، طبقه: 2، واحد: 4
",hmirarefin [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 16:40:37.265705+00:00,قم - قم,--,https://takmode.com/,دارد (یک ستاره) معتبر تا 3 ماه و 4 روز,
72,http://emalls.ir//files/shoplogo/i4x1x2qhxez54i63nx2tb0oha6a0tbtxd1oeml7wvvotz03ped[medium].png,تینو,https://emalls.ir//Shop/18730/,18730,اینترنتی,,,قطع همکاری با ایمالز,پریسا انصاری,۰۲۱۲۲۹۲۲۹۴۰,خ میرداماد-خ شمس تبریزی شمالی-نرسیده به میدان نجم ابادی-پ۱۴-طبقه اول-واحد۳,marketing [at] tino-co [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 16:40:37.480140+00:00,تهران - تهران,--,http://tino-co.com/,دارد (یک ستاره),
72,http://emalls.ir//files/shoplogo/l0uunu5ejwxwrozdsfsqmepqv2yz3ovn21ippkaw0x05eptohp[medium].png,خانگی ها,https://emalls.ir//Shop/37890/,37890,اینترنتی,,,عدم همکاری با ایمالز,یدالله شهمرادی,۰۲۱۳۳۵۳۸۵۰۱,خیابان ری، کوچه شهید بهمن نعیمی سپهر، خیابان ری، پلاک: 610.0، طبقه: همکف,sunset2232 [at] yahoo [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 16:40:37.584860+00:00,تهران - تهران,--,https://khanegiha.com/,دارد (یک ستاره),
72,http://emalls.ir//files/shoplogo/ardxlkr6aklsyl5rvz5q4fkr4hz8ia24zj6h1jrj10akh7hs6i[medium].png,اریکه 24,https://emalls.ir//Shop/30134/,30134,اینترنتی,,,عدم همکاری با ایمالز,عرفان منصوری شاد,۰۲۸۳۳۳۳۱۲۸۸,محله: خیام وسط، خیابان خیام وسط، کوچه شهیدمحمدتقی ملکی20، پلاک: 3.0، طبقه: 1,aqp3331288 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 16:40:37.874878+00:00,قزوین - قزوین,--,https://arike24.ir/,دارد (یک ستاره),
