senfi_number,shop_was_in_page,shop_img,shop_title,shop_url,shop_id,shop_selling_type,shop_all_products_target_url,cooperation_status_with_emalls,name_of_person_in_charge,phone_number,shop_address,shop_email,shop_score,shop_social_media_handles,shop_recieved_date,shop_crawled_at,shop_current_city,shop_duration_of_cooperation_with_emalls,shop_website,shop_Enamad_sign,images
,64,http://emalls.ir//files/shoplogo/d6qfyqpholucwtjvbxach44hcduzhdmcjm0yiyft2bygbko1z7[medium].png,ایده دکور ایرانیان ,https://emalls.ir//Shop/29770/,29770,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~29770,در حال همکاری با ایمالز,مجید گودرزی ,۰۲۱۴۴۷۴۱۰۴۷,محله: هوا نیروز، خیابان گل آذین، خیابان امیر کبیر، پلاک: -698.0، طبقه: همکف، واحد: شمال غربی,info [at] harmonidecor [dot] com,بدون امتیاز,https://web.whatsapp.com/send?phone=989122503432,سه شنبه ۲ بهمن,2025-01-21 15:53:41.473121+00:00,تهران - تهران,2 سال و 2 ماه و 15 روز,https://harmonidecor.com/,دارد (یک ستاره),
,65,http://emalls.ir//files/shoplogo/gxnmgry3gmwmtk3h44pdkhoqd23cv5xchzw54pbzbwdzdwwxp0[medium].png,مرکز لوستر,https://emalls.ir//Shop/24859/,24859,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~24859,در حال همکاری با ایمالز,منصوره توحیدی فر,۰۴۱۳۳۳۴۹۵۰۷,"آذربایجان شرقی تبریز استان: آذربایجان شرقی، شهرستان : تبریز، بخش : مرکزی، شهر: تبریز، محله: مارالان، کوچه شهیدحسن مقبلی، بلوار آزادی، پلاک: 0.0، طبقه: همکف،
",alizab1990 [at] gmail [dot] com,بدون امتیاز,,سه شنبه ۲ بهمن,2025-01-21 15:53:41.642756+00:00,آذربایجان شرقی - تبریز,2 سال و 11 ماه و 3 روز,https://markazluster.com/,دارد (یک ستاره) معتبر تا 7 ماه و 21 روز,
,56,http://emalls.ir/src/shop-default.svg,پارسه نوین,https://emalls.ir//Shop/32549/,32549,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~32549,در حال همکاری با ایمالز,شاندرمن پارسه نوین آینده ,۰۲۱۶۶۴۳۴۵۳۵,جمالزاده، کوچه شهید کمال سبکرو کریمی، خیابان اسکندری شمالی، پلاک: 109.0، طبقه: سوم، واحد: 6 شمالی،,info [at] parsehnoovin [dot] com,بدون امتیاز,,سه شنبه ۲ بهمن,2025-01-21 15:53:41.819685+00:00,تهران - تهران,1 سال و 9 ماه و 27 روز,https://parsehnoovin.com/,دارد (یک ستاره),
467050429,57,http://emalls.ir//files/shoplogo/fjs7e38m6qrtidzq3aptug0l1sxqkionq5hf67sjc3szpl0neu[medium].png,آیکالا,https://emalls.ir//Shop/1195/,1195,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~1195,در حال همکاری با ایمالز,امید بشارت نیا,۰۱۷۳۲۳۶۰۹۸۶,گرگان - خیابان ولیعصر - عدالت 22 - پاساژ مروارید - پلاک 22,info [at] ikala [dot] ir,بدون امتیاز,,سه شنبه ۲ بهمن,2025-01-21 15:53:42.141404+00:00,گلستان - گرگان,6 سال و 9 ماه و 13 روز,https://www.ikala.ir/,دارد (یک ستاره) معتبر تا 9 ماه و 10 روز,
467429066,58,http://emalls.ir//files/shoplogo/4l7bu5h4u5j06vfwxn6m4gpugj4gyphb1fb0jaq5h2o8eqseaw[medium].png,نارسیسو,https://emalls.ir//Shop/3827/,3827,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~3827,در حال همکاری با ایمالز,مهدی مهدوی,۰۹۰۲۶۳۲۰۸۱۱,"خوزستان اهواز محله ملی راه، خیابان توحید، کوچه فروردین، پلاک ۷۴
",mahdavimehdi10 [at] gmail [dot] com	,بدون امتیاز,https://web.whatsapp.com/send?phone=989026320811,سه شنبه ۲ بهمن,2025-01-21 15:53:42.670497+00:00,خوزستان - اهواز,4 سال و 8 ماه و 29 روز,https://www.narsiso.ir/,دارد (یک ستاره),
,59,http://emalls.ir//files/shoplogo/6v4mykeuwhoux2scl1gaxyqy3pxn3rgc71l7pnsg8guugi3ny6[medium].jpg,پاک هوم,https://emalls.ir//Shop/4692/,4692,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~4692,در حال همکاری با ایمالز,مهدی پاک روان لنبانی,۰۳۱۳۲۷۳۶۰۲۲,"اصفهان اصفهان بخش مرکزی، خیابان هشت بهشت غربی، کوچه شماره ۱۵
",mhd [dot] pkrvn [at] gmail [dot] com	,بدون امتیاز,,سه شنبه ۲ بهمن,2025-01-21 15:53:43.154915+00:00,اصفهان - اصفهان,4 سال و 5 ماه و 9 روز,https://pak-home.com/,دارد (یک ستاره) معتبر تا 9 ماه و 4 روز,
,60,http://emalls.ir//files/shoplogo/lh4w1tpq35u4ia48s4c6k1uk4pprnnxuxmf8efvc1ko8m1bxrc[medium].png,گروه ویتا,https://emalls.ir//Shop/39919/,39919,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~39919,در حال همکاری با ایمالز,محمدرضا یگانه,۰۲۱۷۷۷۶۱۱۹۴,محله: تهرانپارس، خیابان شهید محمدرضا رضائی (170شرقی)، خیابان آیت الله خوشوقت [حجربن عدی]، پلاک: 211.0، تجاری پارسیان، طبقه: 4، واحد: 422,info [at] vitagp [dot] ir,بدون امتیاز,"https://web.whatsapp.com/send?phone=989901234059,https://instagram.com/vitagrshop",سه شنبه ۲ بهمن,2025-01-21 15:53:43.521591+00:00,تهران - تهران,1 سال و 29 روز,https://vitagr.com/,دارد (یک ستاره),
,61,http://emalls.ir//files/shoplogo/hn1qfrgq3vaclc21f7d7loxj5c4epea7l1wrmkk4d2fsqtvn0e[medium].jpg,تجهیزات اندازه گیری فلوک,https://emalls.ir//Shop/21072/,21072,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~21072,در حال همکاری با ایمالز,محمد مهدی زحمتکش ,۰۵۱۳۷۱۳۳۶۱۸,"خراسان رضوی مشهد بخش سناباد، خیابان سناباد، خیابان سنایی، کوچه روبروی سنایی ۱۰، ساختمان بهروز، پلاک ۱۳۰، طبقه دوم، واحد دو
",admin [at] fluk [dot] ir,بدون امتیاز,,سه شنبه ۲ بهمن,2025-01-21 15:53:43.803281+00:00,خراسان رضوی - مشهد,3 سال و 5 ماه و 1 روز,https://fluk.ir/,دارد (یک ستاره),
,56,http://emalls.ir//files/shoplogo/glxu183qffsvy7qprtbclhiurfwhnzhm54tf4o8qjlu2mhevox[medium].png,ایران کتاب,https://emalls.ir//Shop/3424/,3424,اینترنتی,,در حال همکاری با ایمالز,Hojat Cheraghi,۰۲۱۲۶۳۲۱۷۰۹,"تهران تهران شرق به غرب بزرگراه رسالت بعد از مجتمع دنیای نور نبش خیابان اردکانی پلاک 995 واحد3
",hojat [dot] ch [at] gmail [dot] com	,بدون امتیاز,,سه شنبه ۲ بهمن,2025-01-21 15:53:44.077464+00:00,تهران - تهران,4 سال و 11 ماه و 15 روز,https://www.iranketab.ir/,دارد (یک ستاره) معتبر تا 1 ماه و 4 روز,
,57,http://emalls.ir//files/shoplogo/6thverxlq2uup44cf46d6mp3lqiph6wya8phlysdep16k52brw[medium].jpg,تمیز گستر اندیشان,https://emalls.ir//Shop/3272/,3272,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~3272,در حال همکاری با ایمالز,شرکت تمیز گستر اندیشان,۰۲۱۶۶۰۲۳۳۲۳,"تهران تهران محله استاد معین، خیابان آزادی، خیابان شهید میرقاسمی، پلاک ۵۶۲، واحد ۱۰
",azima1468 [at] gmail [dot] com	,بدون امتیاز,,سه شنبه ۲ بهمن,2025-01-21 15:53:44.371920+00:00,تهران - تهران,5 سال و 16 روز,https://www.tamizgostar.com/,دارد (یک ستاره),
,59,http://emalls.ir//files/shoplogo/wqcvrbgj6bdj63zspmacdgpon0qsappxumkfrkglls7pq2h0a5[medium].png,فیوژن,https://emalls.ir//Shop/3077/,3077,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~3077,در حال همکاری با ایمالز,فریبرز محمودی,۰۲۱۶۶۱۷۱۴۸۲,"محله: جمهوری اسلامی، کوچه رم، خیابان جمهوری اسلامی، پلاک: 691.0، یگانه، طبقه: 1، واحد: 112
",info [at] cctvfusion [dot] com,بدون امتیاز,"https://web.whatsapp.com/send?phone=989193209209,https://t.me/CctvFusion,https://instagram.com/CctvFusion",سه شنبه ۲ بهمن,2025-01-21 15:53:44.977943+00:00,تهران - تهران,5 سال و 1 ماه و 17 روز,https://cctvfusion.com/,دارد (یک ستاره),
,60,http://emalls.ir/src/shop-default.svg,بهروز واچ,https://emalls.ir//Shop/363/,363,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~363,در حال همکاری با ایمالز,غفار قافیه سنج,۰۴۱۳۵۵۷۱۲۹۷,"تبریز خ شریعتی شمالی پاساژ میرداماد پلاک5 - ساعت بهروز
کد پستی: 5133637111",behroozwatch [dot] ir [at] gmail [dot] com,بدون امتیاز,,سه شنبه ۲ بهمن,2025-01-21 15:53:45.242520+00:00,آذربایجان شرقی - تبریز,9 سال و 5 ماه و 22 روز,http://www.behroozwatch.ir/,دارد (یک ستاره) معتبر تا 4 ماه و 9 روز,
,61,http://emalls.ir//files/shoplogo/0la4wblstcd2zln7p5fvnff572tveu71a27pqnav3bsuqk2074[medium].png,اعتماد یدک پارس,https://emalls.ir//Shop/21799/,21799,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~21799,در حال همکاری با ایمالز,مرسده خلج,۰۲۱۹۱۰۰۷۰۲۳,میدان بهارستان / خیابان صفی علیشاه / پلاک 40 .,esp [dot] khalaj [at] gmail [dot] com,بدون امتیاز,,سه شنبه ۲ بهمن,2025-01-21 15:53:45.612135+00:00,تهران - تهران,3 سال و 4 ماه,https://etemadyadak.com/,دارد (یک ستاره) معتبر تا 3 ماه و 5 روز,
,58,http://emalls.ir//files/shoplogo/yu6qvgz87w62u7yzmt66lo506y3tsb66us8bo4aikqasmziqir[medium].png,موبایل بابانوئل,https://emalls.ir//Shop/31640/,31640,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~31640,در حال همکاری با ایمالز, مهدي كيومرثي,۰۸۶۴۲۴۶۰۲۲۶,عبدل آباد، کوچه آزادی 28، کوچه دوم، پلاک: 11.0، طبقه: همکف ,mobilebabanoel [at] gmail [dot] com,بدون امتیاز,,سه شنبه ۲ بهمن,2025-01-21 15:53:47.156527+00:00,مرکزی - ساوه,1 سال و 11 ماه و 18 روز,https://mobilebabanoel.ir/,دارد (یک ستاره) معتبر تا 2 روز,
,59,http://emalls.ir//files/shoplogo/ot1aque1h1jfmwo33rk1yjz1lta68zu0ln4z55riekuqpi7ws5[medium].png,کارن خواب,https://emalls.ir//Shop/36673/,36673,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~36673,در حال همکاری با ایمالز,کارن خواب مانا ,۰۳۱۹۱۰۰۴۰۶۰,قهجاورستان - محله : سروش - خیابان سروش - بن بست (باغ تالار خانی) - پلاک : 95.0 - طبقه : همکف,carenkhab [at] gmail [dot] com,بدون امتیاز,,سه شنبه ۲ بهمن,2025-01-21 15:53:47.581962+00:00,اصفهان - اصفهان,1 سال و 4 ماه و 24 روز,https://carenkhab.com/,دارد (یک ستاره),
,63,http://emalls.ir//files/shoplogo/twakwaatsmgmqrc1pb4jocxmhnqiy0b1xcac8yesyq1js07khx[medium].jpg,آنلاین سرویس,https://emalls.ir//Shop/23099/,23099,اینترنتی,,در حال همکاری با ایمالز,مصطفی بیکی زاده,۰۵۶۳۲۷۴۴۶۰۰,محله: بهشت آباد، خیابان امام خمینی، خیابان شهید بهشتی جنوبی، پلاک: 21.0، ب8872، طبقه: منفی 1,mostafab766 [at] gmail [dot] com,بدون امتیاز,,سه شنبه ۲ بهمن,2025-01-21 15:53:47.997048+00:00,خراسان جنوبی - فردوس,3 سال و 1 ماه و 22 روز,http://onlineservicepc.ir/,دارد (یک ستاره),
,64,http://emalls.ir//files/shoplogo/602xd58415k5kga3sxr1coh0k6gda86hq6p75istmfoxdscem0[medium].png,نانوتکنیک,https://emalls.ir//Shop/21519/,21519,اینترنتی,,در حال همکاری با ایمالز,علی اصغر یوسفیان,۰۳۱-۳۵۲۳۴۳۲۰,محله: شهید رجایی، کوچه بهشت[83]، خیابان جی غربی، پلاک: 296.0، طبقه: اول، واحد: شمالی,na9tech [at] yahoo [dot] com,بدون امتیاز,,سه شنبه ۲ بهمن,2025-01-21 15:53:48.139241+00:00,اصفهان - اصفهان,3 سال و 4 ماه و 12 روز,https://nanotechnic.ir/,دارد (یک ستاره),
,65,http://emalls.ir//files/shoplogo/65d3ducem71nyoout4wpabg4siuq3ye5fpm3jxard77tfe4cvz[medium].png,ژینو بیوتی,https://emalls.ir//Shop/23062/,23062,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~23062,در حال همکاری با ایمالز,رسول کنعان پور,۰۴۵۳۳۷۲۸۲۹۸,محله: شهرک آزادی، خیابان آذربایجان، بن بست رز 2، پلاک: -16.0، ساختمان خدماتی مهیار، طبقه: اول، واحد: 2,kananpour [at] gmail [dot] com,بدون امتیاز,"https://web.whatsapp.com/send?phone=989044100104,https://t.me/jinobeauty,https://instagram.com/jinobeauty2",سه شنبه ۲ بهمن,2025-01-21 15:53:48.257452+00:00,اردبیل - اردبیل,3 سال و 1 ماه و 24 روز,https://www.jinobeauty.com/,دارد (یک ستاره),
,66,http://emalls.ir//files/shoplogo/ipza4xtdiogeqcpl3yhjxg08shv1p7vm7xuue6igab6wbddysv[medium].jpg,کالا از ما,https://emalls.ir//Shop/27770/,27770,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~27770,در حال همکاری با ایمالز,مسعود اسماعیلی,۶۶۷۰۷۴۲۶,آدرس : ایران ، تهران ، خیابان حافظ ، مجتمع تجاری اداری علاالدین 3 ، طبقه همکف ، واحد 13 - 14 - ,masoud [dot] eslami [dot] id [at] gmail [dot] com,بدون امتیاز,,سه شنبه ۲ بهمن,2025-01-21 15:53:48.372653+00:00,تهران - تهران,2 سال و 5 ماه و 24 روز,https://kalaazma.com/,دارد (یک ستاره),
,59,http://emalls.ir//files/shoplogo/fc2y2gsndo3tw6w8cwiv22ny1k4o1etzx0s4wny8rkvny5ra2l[medium].png,نی نی دوست,https://emalls.ir//Shop/3210/,3210,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~3210,در حال همکاری با ایمالز,میثم محققیان ,۰۳۱۳۳۲۳۲۰۵۴,"اصفهان اصفهان بخش خانه اصفهان، میدان اطلسی، خیابان گلستان غربی، ساختمان فروشگاه نی نی دوست
",info [at] ninidoost [dot] com	,بدون امتیاز,,سه شنبه ۲ بهمن,2025-01-21 15:53:48.617392+00:00,اصفهان - اصفهان,5 سال و 23 روز,http://www.ninidoost.com/,دارد (یک ستاره) معتبر تا 10 ماه و 9 روز,
,56,http://emalls.ir//files/shoplogo/x4aj7kaut3rj6aaog7g1ytfftnj1am0bkslnsr4mxhhvcup8e3[medium].jpg,فیلتر ایران,https://emalls.ir//Shop/7264/,7264,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~7264,در حال همکاری با ایمالز,علیرضا شفی کلاری,۰۲۶۳۲۵۶۷۵۸۴,محله: عظیمیه، خیابان شهید احمدحاج سید نصیر، خیابان شهید گودرزی (تیمسارشمس )، پلاک: 79.0، طبقه: 4، واحد: 7,info [at] filteriran [dot] ir,بدون امتیاز,"https://web.whatsapp.com/send?phone=989203102110,https://t.me/Filteriran,https://instagram.com/Filteriran_ir,https://ble.ir/09122449744",سه شنبه ۲ بهمن,2025-01-21 15:53:48.750781+00:00,البرز - کرج,3 سال و 11 ماه و 7 روز,https://filteriran.ir/,دارد (صفر ستاره),
,60,http://emalls.ir//files/shoplogo/yt5d38clkexyarfodi6cps7n0adobima2vtq0z5wvockzsmhfp[medium].png,ایران بلیزارد,https://emalls.ir//Shop/3191/,3191,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~3191,در حال همکاری با ایمالز,میلاد اسفندیاری,۰۲۶۹۱۰۳۲۹۳۴,"کرج: عظیمیه ، میدان گلستان ، گلستان 6 غربی ، خیابان میخک پلاک 63 ، برج الماس واحد 26
",crazysgod [at] gmail [dot] com	,بدون امتیاز,"https://web.whatsapp.com/send?phone=989128980787,https://t.me/Milad_Esfandiar",سه شنبه ۲ بهمن,2025-01-21 15:53:48.869081+00:00,البرز - کرج,5 سال و 26 روز,https://iran-blizzard.com/,دارد (یک ستاره),
,61,http://emalls.ir//files/shoplogo/533u50miizaiqjrowkviiqgh7fmh44iuhmbm652pptnsr7xivj[medium].png,هانا بذر,https://emalls.ir//Shop/41806/,41806,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~41806,در حال همکاری با ایمالز,شهرام فتحی,۰۲۱۶۶۹۶۲۰۶۷,میدان حسن آباد، خیابان وحدت اسلامی، کوچه شهیدشیرازی آریا -بن دوم ، پلاک: 11.0، طبقه: 2,info[at]hanabazr [dot] ir,بدون امتیاز,,سه شنبه ۲ بهمن,2025-01-21 15:53:49.855799+00:00,تهران - تهران,11 ماه و 1 روز,https://hanabazr.ir/,دارد (یک ستاره) معتبر تا 1 سال و 23 روز,
,60,http://emalls.ir//files/shoplogo/8ije2gohxyz4qv7xlpg5lnuqmxep4p2l8idk3zon843tmec7iy[medium].png,آرتی کالا,https://emalls.ir//Shop/846/,846,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~846,در حال همکاری با ایمالز,علی اکبر قاسمی,۰۵۱۳۷۲۳۸۸۷۸,خراسان رضوی - مشهد - عبادی 18 نبش حسین باشی 13 فروشگاه رنگین کمان,info [at] artikala [dot] com,بدون امتیاز,"https://web.whatsapp.com/send?phone=989012391987,https://t.me/artikala,https://instagram.com/artikalacom",سه شنبه ۲ بهمن,2025-01-21 15:53:50.748226+00:00,خراسان رضوی - مشهد,7 سال و 8 ماه و 14 روز,http://artikala.com/,دارد (یک ستاره) معتبر تا 6 ماه و 23 روز,
,64,http://emalls.ir//files/shoplogo/hsdef1iot866u62onk7p3drjn7k3mlruxliwgkxsntjbluxbr4[medium].png,اس آر کالا,https://emalls.ir//Shop/19062/,19062,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~19062,در حال همکاری با ایمالز,محمد رضا رحیمی,۰۷۱۳۸۳۰۳۴۳۰,شمس، خیابان تحویلی، خیابان شهید حراف، پلاک: 0.0، طبقه: همکف,srkala [dot] onlineshop [at] gmail [dot] com,بدون امتیاز,,سه شنبه ۲ بهمن,2025-01-21 15:53:51.022495+00:00,فارس - شیراز,3 سال و 8 ماه و 4 روز,https://srkala.com/,دارد (یک ستاره),
,65,http://emalls.ir//files/shoplogo/wqwug42pj61yjnsnh80s8ym1xo4i3j20zml50q0wjsrngbezcp[medium].png,فرکالا,https://emalls.ir//Shop/30144/,30144,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~30144,در حال همکاری با ایمالز,mohsen khazaiyan,۰۵۶۳۲۷۲۹۵۸۹,فردوس خ رسالت نبش رسالت 1 مغازه خزاعیان,khazaiyano [at] gmail [dot] com,بدون امتیاز,"https://web.whatsapp.com/send?phone=989153355241,https://t.me/g_seven,https://instagram.com/home-lux-gallry",سه شنبه ۲ بهمن,2025-01-21 15:53:51.175220+00:00,خراسان جنوبی - فردوس,2 سال و 2 ماه,https://ferkala.com/,دارد (یک ستاره) معتبر تا 1 سال و 14 روز,
,66,http://emalls.ir//files/shoplogo/0j4nkevpjpttmxclsslu4ifbamgzrcqrs7m3mpbbzj5nchimef[medium].png,سازدهنی هارمونیکا ND,https://emalls.ir//Shop/22459/,22459,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~22459,در حال همکاری با ایمالز,محمد نور محمد,۰۹۱۳۱۳۱۴۱۴۹,"اصفهان اصفهان محله 4، خیابان وحید جنوبی، کوچه باقری ۳۰، کوچه مهدی ربیعی، ساختمان پلاک ۵، پلاک ۵، طبقه دوم، واحد ۴
",nd_mohammad [at] yahoo [dot] com,بدون امتیاز,,سه شنبه ۲ بهمن,2025-01-21 15:53:51.318039+00:00,اصفهان - اصفهان,3 سال و 2 ماه و 24 روز,http://harmonicand.ir/,دارد (یک ستاره) معتبر تا 6 ماه و 12 روز,
,56,http://emalls.ir//files/shoplogo/8jj3oqrv7bc858jzznhf3mhyrv048f06ygpuao73l4sz3u2ipy[medium].png,دیجی آفاق ,https://emalls.ir//Shop/28410/,28410,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~28410,در حال همکاری با ایمالز,آفاق تجهیزات آزمایش ,۰۲۱۸۸۳۳۹۰۷۱, محله امیرآباد ، خیابان شهید رضا عزیزی2(14) ، خیابان شهید رضا عزیزی (14) ، پلاک 35 ، طبقه همکف,sales [at] digiafagh [dot] com,بدون امتیاز,,سه شنبه ۲ بهمن,2025-01-21 15:53:54.536415+00:00,تهران - تهران,2 سال و 4 ماه و 24 روز,http://www.digiafagh.com/,دارد (یک ستاره),
,58,http://emalls.ir//files/shoplogo/t1fvwwy4miq7mctwnyesrbisrl7azi88817k3au5cwfyoki5zk[medium].png,ایمن تامین,https://emalls.ir//Shop/43097/,43097,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~43097,در حال همکاری با ایمالز,ابراهیم آقایی,۰۲۱۶۶۷۳۱۹۹۵,محله: میدان حسن آباد، خیابان شهید دکتر فیاض بخش، کوچه جهانگردی، پلاک: -27.0، تجاری بزرگ سینا، طبقه: همکف، واحد: -55,imentamin [dot] itc [at] gmail [dot] com,بدون امتیاز,,سه شنبه ۲ بهمن,2025-01-21 15:53:59.000059+00:00,تهران - تهران,9 ماه و 12 روز,https://imen-tamin.ir/,دارد (یک ستاره),
,61,http://emalls.ir//files/shoplogo/vrbs38abh20eamd6gijf2i05n45mfzr5hauqeumq8pjhtrcz3h[medium].png,بازار 110,https://emalls.ir//Shop/7432/,7432,اینترنتی,,در حال همکاری با ایمالز,یاسین عطار زاده,۰۲۱۴۶۰۸۹۰۳۸,تهران، شهرک گلستان، بلوار کوهک، مجتمع طوبی، طبقه چهارم، واحد 563,info [at] bazar110 [dot] com,بدون امتیاز,,سه شنبه ۲ بهمن,2025-01-21 15:54:00.669723+00:00,تهران - تهران,3 سال و 11 ماه,https://bazar110.com/,دارد (یک ستاره),
,57,http://emalls.ir//files/shoplogo/hw06ai04a1ebyx57aw3y4u5ot3sd0yqzjnohnlgjjp5xd4wcwo[medium].png,فریوت,https://emalls.ir//Shop/31139/,31139,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~31139,در حال همکاری با ایمالز,فریدون ایران پور,۰۳۱۳۴۴۹۹۱۹۷,شهشهان، کوچه بازار حاجی محمد جعفر، خیابان جمال الدین عبدالرزاق، پلاک: 0.0، تجاری فردوس، طبقه: 1، واحد: 32,admin [at] feriot [dot] ir,بدون امتیاز,,سه شنبه ۲ بهمن,2025-01-21 15:54:02.639080+00:00,اصفهان - اصفهان,2 سال و 11 روز,https://feriot.ir/,دارد (یک ستاره),
,58,http://emalls.ir//files/shoplogo/void4ebxfpame2jmylt2yz2te13am8kfyd1eabmk2npi3720th[medium].png,پویان ابزار,https://emalls.ir//Shop/4855/,4855,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~4855,در حال همکاری با ایمالز,پویان کلایی,۰۲۱۲۲۶۰۳۸۰۵,"تهران تهران بخش مرکزی ، شهر تهران، محله قلهک ، خیابان سجاد ، خیابان دکتر علی شریعتی ، پلاک 1545 ، طبقه همکف
",pouyan [dot] kalaie [at] yahoo [dot] com	,بدون امتیاز,https://web.whatsapp.com/send?phone=989193111156,سه شنبه ۲ بهمن,2025-01-21 15:54:03.507094+00:00,تهران - تهران,4 سال و 4 ماه و 16 روز,http://www.pouyanabzar.com/,دارد (یک ستاره),
,59,http://emalls.ir//files/shoplogo/21djdkps2zukmubj80o012jj5veiephe776j8voefd2jgjsg5p[medium].png,گروه صنعتی دی,https://emalls.ir//Shop/4865/,4865,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~4865,در حال همکاری با ایمالز,سامان پیشرو تجهیز دی ,۰۲۶۳۷۳۰۵۲۵۶, تهران، بخش مرکزی، شهر تهران، باغ صبا-سهروردی، کوچه لواسانی، خیابان ملک، پلاک 30، مجتمع میلاد، طبقه 2، واحد,info [at] daycompany [dot] ir,بدون امتیاز,,سه شنبه ۲ بهمن,2025-01-21 15:54:03.834245+00:00,تهران - ملارد,4 سال و 4 ماه و 16 روز,https://daycompany.ir/,دارد (یک ستاره) معتبر تا 8 ماه و 24 روز,
,65,http://emalls.ir//files/shoplogo/x28tjrwrwc0nqto7uthms4rwkpgg5kx7xdsx61qzzfjyr1l7v1[medium].jpg,زیوران استور,https://emalls.ir//Shop/21156/,21156,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~21156,در حال همکاری با ایمالز,سید فرهاد قرشی میناآباد,۰۱۳۴۴۸۳۰۹۹۳,محله فارابی ، خیابان ملت شرقی ، خیابان (بازارچه ساحلی) ، پلاک 0 ، طبقه همکف ، واحد 45,zivaranstore [at] gmail [dot] com,بدون امتیاز,,سه شنبه ۲ بهمن,2025-01-21 15:54:03.972336+00:00,گیلان - آستارا,3 سال و 4 ماه و 29 روز,https://zivaranstore.ir/,دارد (یک ستاره) معتبر تا 6 ماه و 25 روز,
,61,http://emalls.ir//files/shoplogo/r02sc5xiuegcj3xf0v4m5wwba5okg8jodrd5ueinmxqw0qempw[medium].png,نیو اسمارت هوم,https://emalls.ir//Shop/21382/,21382,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~21382,در حال همکاری با ایمالز,اعظم حیدری,۰۳۱۳۳۵۹۸۳۴۴,منظریه بلوار شهید موذنی میدان پاکبان کوچه 31,amindorry1383 [at] gmail [dot] com,بدون امتیاز,,سه شنبه ۲ بهمن,2025-01-21 15:54:04.439369+00:00,اصفهان - خمینی‌شهر,3 سال و 4 ماه و 19 روز,https://newsmarthome.ir/,دارد (یک ستاره),
