shop_was_in_page,shop_img,shop_title,shop_url,shop_id,shop_selling_type,senfi_number,shop_all_products_target_url,cooperation_status_with_emalls,name_of_person_in_charge,phone_number,shop_address,shop_email,shop_score,shop_social_media_handles,shop_recieved_date,shop_crawled_at,shop_current_city,shop_duration_of_cooperation_with_emalls,shop_website,shop_Enamad_sign,images
65,http://emalls.ir//files/shoplogo/jg2jv6b0drvbqwwg2cmmqh7tmauaxk16er1z81u62cv1bu05jp[medium].png,پایا سرما,https://emalls.ir//Shop/47174/,47174,اینترنتی,,,عدم همکاری با ایمالز,هژیر عبدالهی,۰۸۷۳۴۲۲۶۳۰۸,محله : کشتار گاه - خیابان خیام - کوچه فتاحی - پلاک : 0.0 - طبقه : همکف,info [at] payasarma [dot] com,بدون امتیاز,"https://web.whatsapp.com/send?phone=989186495067,https://t.me/payasarma,https://instagram.com/payasarma,https://eitaa.com/payasarma",چهارشنبه ۳ بهمن,2025-01-22 14:47:16.958021+00:00,کردستان - بانه,--,https://payasarma.com/,دارد (یک ستاره) معتبر تا 1 سال و 3 ماه و 27 روز,
62,http://emalls.ir/src/shop-default.svg,کتونیتو,https://emalls.ir//Shop/48891/,48891,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,اميرعلي سليمانيان ثمرين,۰۲۱۵۵۶۵۴۲۶۶,هلال احمر - میدان قزوین - خیابان کارگر جنوبی - پلاک : 290.0 - طبقه : همکف,miladsoleimanian2 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 14:47:17.432322+00:00,تهران - تهران,5 ماه و 4 روز,https://katonito.com/,دارد (یک ستاره) معتبر تا 5 ماه و 18 روز,
66,http://emalls.ir/src/shop-default.svg,میراژ طب,https://emalls.ir//Shop/49827/,49827,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,مجید بابایی,۰۳۱۳۷۵۲۷۱۵۸,اصفهان - خیابان مسجد سید,mirajteb [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 14:47:17.656304+00:00,اصفهان - اصفهان,4 ماه و 11 روز,http://mirajteb.ir/,دارد (یک ستاره) معتبر تا 6 ماه و 20 روز,
67,http://emalls.ir//files/shoplogo/doqg12nb7ipi1bexjdgt6schsdvb33poys08pafgciw1ztaidf[medium].png,گیربکس پلاس,https://emalls.ir//Shop/53284/,53284,اینترنتی,,,عدم همکاری با ایمالز,علی رشیدی,۰۱۱۳۳۳۹۱۹۳۹,محله : 22 بهمن - بلوار امام روح الله - خیابان 22 بهمن - پلاک : 0.0 - طبقه : همکف,info [at] gearbox [dot] plus,بدون امتیاز,https://web.whatsapp.com/send?phone=989112270373,چهارشنبه ۳ بهمن,2025-01-22 14:47:18.052459+00:00,مازندران - ساری,--,https://gearbox.plus/,,
58,http://emalls.ir/src/shop-default.svg,کاچیلا پرینت,https://emalls.ir//Shop/46604/,46604,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,حکیم پوراسماعیلی,۰۶۱۳۳۷۲۲۶۶۰,شهرک صنعتی 22بهمن - بلوار هاشمی - خیابان 22 بهمن - پلاک : 0.0 - طبقه : همکف - واحد : تجاری,kachilaprint [dot] ir [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 14:47:18.158083+00:00,خوزستان - اهواز,6 ماه و 29 روز,https://shop.kachilaprint.ir/,دارد (یک ستاره) معتبر تا 1 سال و 3 ماه و 16 روز,
57,http://emalls.ir/src/shop-default.svg,صنایع تولیدی لبخند ,https://emalls.ir//Shop/50708/,50708,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,مجید عیانی راد,,اسلامشهر - بخش : احمدآباد مستوفی - روستای : چیچکلو - شهر : چیچکلو - محله : چیچکلو - خیابان آهنکاران - خیابان (20متری) - پلاک : -9.0 - طبقه : همکف,,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 14:47:18.441291+00:00,تهران - اسلام‌شهر,3 ماه و 21 روز,https://labkhandshops.ir/, معتبر تا 8 ماه و 7 روز,
58,http://emalls.ir/src/shop-default.svg,گناوه آنلاین 24,https://emalls.ir//Shop/52877/,52877,اینترنتی,,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~52877,عدم همکاری با ایمالز,سجاد جوکار,۰۹۳۹۰۴۴۴۵۴۹,عبدامام - کوچه چهارم شهید رجایی - خیابان شهید رجائی - پلاک : 44.0 - طبقه : 1,genavehanten [at] gmail [dot] com,بدون امتیاز,"https://web.whatsapp.com/send?phone=989390444549,https://instagram.com/receiver_market",چهارشنبه ۳ بهمن,2025-01-22 14:47:18.802305+00:00,بوشهر - بندر گناوه,--,https://genaveonline24.ir/,,
64,http://emalls.ir/src/shop-default.svg,باخیش کالا,https://emalls.ir//Shop/49843/,49843,اینترنتی,,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~49843,قطع همکاری با ایمالز,مهراب یزدانی,۰۹۰۳۴۲۰۲۶۲۱,جانبازان - کوچه (ایمان22) - کوچه (ایمان21) - پلاک : 0.0 - طبقه : همکف,bakhishkala [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 14:47:18.909513+00:00,آذربایجان شرقی - مراغه,--,https://bakhishkala.ir/,دارد (یک ستاره) معتبر تا 6 ماه و 8 روز,
59,http://emalls.ir/src/shop-default.svg,جولی شاپ,https://emalls.ir//Shop/45825/,45825,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,فاطمه عسکری,۰۵۶۳۲۴۱۳۳۷۴,محله : سجاد شهر(محله كارگشا) - کوچه (فضای سبز ) - کوچه سرداران شهید 8 - پلاک : 14.0 - طبقه : همکف,shopjoli7 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 14:47:19.200351+00:00,خراسان جنوبی - بیرجند,7 ماه و 14 روز,https://jolishop1.com/,دارد (یک ستاره) معتبر تا 1 سال و 3 ماه و 8 روز,
60,http://emalls.ir/src/shop-default.svg,ابزار پولادین,https://emalls.ir//Shop/50353/,50353,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,علیرضا مهدی زاده نادری,۰۷۱۳۷۳۰۴۹۵۶,ریاستی، بلوار نصر غربی ، کوچه 18نصرغربی، پلاک: 104.0، طبقه: 1،,pouladin [dot] tools [at] gmail [dot] com,بدون امتیاز,"https://web.whatsapp.com/send?phone=989177875305,https://t.me/pouladintools,https://instagram.com/Pouladintools",چهارشنبه ۳ بهمن,2025-01-22 14:47:19.480720+00:00,فارس - شیراز,3 ماه و 29 روز,https://pouladintools.ir/,دارد (یک ستاره) معتبر تا 1 ماه و 2 روز,
64,http://emalls.ir/src/shop-default.svg,جنوب ابزار,https://emalls.ir//Shop/51904/,51904,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,مجتبی شعبانی,۰۷۷۳۳۱۲۶۳۹۴,شهیدمطهری ، کوچه 12شهدا، خیابان معلم، پلاک: 0.0، یاس، طبقه: 3، واحد: 11,jonoubabbzar [at] gmail [dot] com,بدون امتیاز,https://web.whatsapp.com/send?phone=989171709129,چهارشنبه ۳ بهمن,2025-01-22 14:47:19.996732+00:00,بوشهر - بندر گناوه,2 ماه و 25 روز,https://jonubabzar.ir/,دارد (یک ستاره) معتبر تا 5 ماه و 20 روز,
62,http://emalls.ir/src/shop-default.svg,شهرصدا,https://emalls.ir//Shop/47171/,47171,اینترنتی,,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~47171,عدم همکاری با ایمالز,یاسین نعمتی,۰۳۱۳۵۲۲۷۹۶۳,درب سیبه علیا، کوچه شهید محمود هادیان [9]، خیابان مسجد علی، پلاک: 41.0، طبقه: همکف،,info[at]shahresedaa [dot] com,بدون امتیاز,"https://web.whatsapp.com/send?phone=989138216373,https://t.me/Shahresedaa_com,https://instagram.com/Shahresedaa_com,https://rubika.ir/yasin_n_6373",چهارشنبه ۳ بهمن,2025-01-22 14:47:20.109698+00:00,اصفهان - اصفهان,--,https://shahresedaa.com/,دارد (یک ستاره) معتبر تا 1 ماه و 20 روز,
61,http://emalls.ir/src/shop-default.svg,آرتا تهویه پاسارگاد,https://emalls.ir//Shop/54460/,54460,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,علی اصغر یاردل ,۰۵۱۳۸۴۴۴۴۲۱,راهنمایی - خیابان سناباد62 [شهید محمد جابری] - خیابان فلسطین 23 [شهید مهرداد ریاضی] - پلاک : -22.0 - طبقه : 2,,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 14:47:20.654960+00:00,خراسان رضوی - مشهد,1 ماه و 5 روز,https://artatahvieh.com/, معتبر تا 4 ماه و 5 روز,
67,http://emalls.ir//files/shoplogo/5bcxqnszyavtkuuv3lq2aavx38843b1r1qnm1afzzy4id68ghu[medium].png,جهان اتفا,https://emalls.ir//Shop/46381/,46381,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,محمد رسول آذرپور,۰۷۱۵۲۳۴۱۳۳۲,محله : بین دو شهر - میدان سید عبدالحسین لاری - بلوار سید عبدالحسین لاری - پلاک : 0.0 - طبقه : همکف,info [at] jahanetfa [dot] ir,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 14:47:20.781963+00:00,فارس - لار,7 ماه و 3 روز,https://jahanetfa.ir/,دارد (یک ستاره),
63,http://emalls.ir/src/shop-default.svg,جوراينه,https://emalls.ir//Shop/50612/,50612,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,فرحناز صميمي,,,,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 14:47:20.945430+00:00,,3 ماه و 23 روز,https://joorine.com/,,
59,http://emalls.ir//files/shoplogo/izo43brejyvvpxh3hm326sbvcwzdux2iqq4mqxcl3ab8xgkccw[medium].png,گروه روشنایی کوروش,https://emalls.ir//Shop/48902/,48902,اینترنتی,,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~48902,عدم همکاری با ایمالز,نوید کاوسی,۰۲۱۶۶۳۴۸۸۹۶,چهارراه منوچهری - کوچه بهداشت - خیابان شهید سروش الدین تقوی - کیمیایی - پلاک : 46.0 - طبقه : همکف,klgkalaweb [at] gmail [dot] com,بدون امتیاز,https://web.whatsapp.com/send?phone=989353080356,چهارشنبه ۳ بهمن,2025-01-22 14:47:21.053155+00:00,تهران - تهران,--,https://klgkala.com/,دارد (یک ستاره) معتبر تا 9 ماه و 23 روز,
60,http://emalls.ir//files/shoplogo/4jaef5okltwfzvd3bjulrp57xr7z6575mnem0cfugpes86ufp4[medium].png,آقای لوازم یدکی,https://emalls.ir//Shop/50776/,50776,اینترنتی,,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~50776,قطع همکاری با ایمالز,ابراهیم زرکانی ,۰۹۳۳۴۰۵۹۵۰۵,شهرک امام حسین - خیابان امام حسین (ع ) - بلوار غدیر(جاده ساوه) - پلاک : 246.0 - طبقه : همکف,mrlyshop [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 14:47:21.168432+00:00,تهران - بهارستان,--,https://mrly.ir/,,
62,http://emalls.ir//files/shoplogo/ntw7mcm0h8slfqepxpkdvbl8jquefwyux4do34wn4o1frx8nnp[medium].png,چینود,https://emalls.ir//Shop/38637/,38637,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,سپیده صبری,۰۵۱۴۷۲۲۸۵۸۱,محله: آب و برق، بلوار شهیدصیادشیرازی (شهیدفکوری 9)، خیابان شهیدصیادشیرازی 40 (شقایق 1)، پلاک: 80.0، طبقه: 1، واحد: 2,info [at] mychinvad [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 14:47:21.871980+00:00,خراسان رضوی - مشهد,1 سال و 2 ماه و 10 روز,https://mychinvad.com/,دارد (صفر ستاره),
66,http://emalls.ir//files/shoplogo/bmtmytxg33ypikl4y4lnjxolvap6vobsq3v4z01qpgujnwcmjv[medium].png,فریال پخش سپاهان,https://emalls.ir//Shop/42192/,42192,اینترنتی,,,عدم همکاری با ایمالز,علی ابراهیمی ,۰۳۱۳۰۰۰۰۰۰۱,شهرک سیمرغ، خیابان سعدی، کوچه لاله 4، پلاک: 19.0، رجاء 5، طبقه: همکف، واحد: 1,aliebrahimi7432 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 14:47:22.091064+00:00,اصفهان - اصفهان,--,https://iferyal.ir/,دارد (یک ستاره),
67,http://emalls.ir/src/shop-default.svg,لوازم اس ام اس,https://emalls.ir//Shop/43216/,43216,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,مصطفی مرزبان,۰۷۱۴۳۴۵۲۵۵۱,محله: سردخانه، کوچه 3 شهیدشکری ، بن بست (( کشاورز ))، پلاک: 0.0، طبقه: همکف,m64 [dot] marzban467 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 14:47:22.438715+00:00,فارس - شیراز,9 ماه و 8 روز,https://lavazemsms.com/,دارد (یک ستاره) معتبر تا 1 سال و 1 ماه و 16 روز,
63,http://emalls.ir/src/shop-default.svg,اعتماد پلاس ,https://emalls.ir//Shop/54045/,54045,اینترنتی,,,عدم همکاری با ایمالز,فاطمه زوارئه,۰۹۳۷۳۵۵۲۷۴۲, آسمان - کوچه بی نام - خیابان کوهستان - پلاک : 33.0 - طبقه : همکف,zavare2388 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 14:47:22.564375+00:00,تهران - تهران,--,etemadplus.ir, معتبر تا 9 ماه و 25 روز,
62,http://emalls.ir//files/shoplogo/t8e4q6bhg0cnm1necq6fl25nojm3ed0eqx5hgwmmbsd5hq1eqj[medium].png,رمانتیک پلاس,https://emalls.ir//Shop/53675/,53675,اینترنتی,,,عدم همکاری با ایمالز,سهیلا  رجبیان ,۰۳۱۴۲۶۵۴۵۸۵,محله : بازار - خیابان 17 شهریور - کوچه امید [24] - پلاک : 5.0 - طبقه : همکف,so [dot] rajabian [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 14:47:22.720453+00:00,اصفهان - نجف‌آباد,--,https://roomanticplus.ir/,دارد (یک ستاره) معتبر تا 1 سال و 8 ماه و 22 روز,
57,http://emalls.ir/src/shop-default.svg,خانه هنری سوییت,https://emalls.ir//Shop/51338/,51338,اینترنتی,,,عدم همکاری با ایمالز,شیرین کاظمی,۰۲۱۹۱۰۲۶۳۹۱,پرند فاز 6- شهرک آسمان - بلوار ولیعصر (عج) - خیابان (نیایش) - کوزو بلوک B49 - پلاک : 0.0 - طبقه : 4 - واحد : 18,shirinkazemi1992 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 14:47:22.826630+00:00,تهران - پرند,--,https://sweetarthome.ir/, معتبر تا 7 ماه و 3 روز,
59,http://emalls.ir//files/shoplogo/hvqp54tn1zq52xrwwekh0aiiko5ey8oa3ti0q4kqtszjf8wzg4[medium].jpg,زرین ارتباط کیهان,https://emalls.ir//Shop/49751/,49751,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,ابوالفضل علی زاده,۰۲۶۳۶۵۱۰۱۰۹,میدان سوم خرداد (فلکه سوم ) - بلوار شهدا - بعثت - پلاک : 2907.0 - طبقه : 1,info [at] zarinertebat [dot] com,بدون امتیاز,https://web.whatsapp.com/send?phone=989124499472,چهارشنبه ۳ بهمن,2025-01-22 14:47:23.229949+00:00,البرز - کرج,4 ماه و 12 روز,https://zarinertebat.com/,دارد (یک ستاره) معتبر تا 1 سال و 3 ماه و 23 روز,
60,http://emalls.ir/src/shop-default.svg,رایا پت شاپ,https://emalls.ir//Shop/45637/,45637,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,یاشار سمسار,۲۲۱۳۷۴۵۷,شهرک قدس (غرب) - درختی، خیابان شهید محمد مهدی فرحزادی، خیابان سپهر، پلاک: 25.0، طبقه: همکف,rayapetclinic [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 14:47:23.465486+00:00,تهران - تهران,7 ماه و 21 روز,https://rayapetshop.com/,دارد (یک ستاره) معتبر تا 6 ماه و 15 روز,
61,http://emalls.ir//files/shoplogo/rmamlvecrfg7hvyoyr8tsoy3rjrxcawfywc56mkhib8jyoivt6[medium].png,پارس نگین,https://emalls.ir//Shop/38324/,38324,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,شرکت پارس نگین خزر ,۰۱۳۴۴۴۵۱۴۴۹,منطقه آزاد انزلی، بلوار شهید فاتحی ، خیابان منطقه آزاد انزلی، پلاک: 180.0، ونوس، ساحل شرقی,parsnegin2025 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 14:47:24.006499+00:00,گیلان - بندر انزلی,1 سال و 2 ماه و 21 روز,http://parsnegin.com,دارد (صفر ستاره),
60,http://emalls.ir/src/shop-default.svg,پال‌ناتس ,https://emalls.ir//Shop/51727/,51727,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,کریم عباس پور ,۰۹۳۷۳۶۵۵۰۳۹,بل کوثر - کوچه ((وحید برزگر)) - کوچه (مسجد جامع) - پلاک : 0.0 - طبقه : همکف,karimabbaspour1 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 14:47:24.126372+00:00,فارس - شیراز,3 ماه,http://palnuts.ir/,,
64,http://emalls.ir/src/shop-default.svg,تکوجت,https://emalls.ir//Shop/48269/,48269,اینترنتی,,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~48269,عدم همکاری با ایمالز,مهدی ارسن,۰۷۶۳۳۶۶۰۶۴۳,گلشهرجنوبی - خیابان حر - کوچه کوکب 5 - پلاک : 2.0 - طبقه : همکف,techojet [at] gmail [dot] com,بدون امتیاز,"https://web.whatsapp.com/send?phone=989204052025,https://instagram.com/techojett",چهارشنبه ۳ بهمن,2025-01-22 14:47:24.228419+00:00,هرمزگان - بندر عباس,--,https://techojet.com/,دارد (یک ستاره) معتبر تا 1 سال و 3 ماه و 19 روز,
61,http://emalls.ir/src/shop-default.svg,گالری رضوانی,https://emalls.ir//Shop/52773/,52773,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,محمد جواد ستوده,۰۹۱۵۲۰۷۲۰۰۰,محله: امیرالمومنین(ع)، خیابان مسجد جوادالائمه 16، خیابان مسجد جوادالائمه 15، پلاک: 116.0، میدان بارفتح آباد، طبقه: همکف،,soujavad [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 14:47:24.327455+00:00,خراسان رضوی - مشهد,2 ماه و 7 روز,https://rezvanigallery.ir/,دارد (یک ستاره) معتبر تا 7 ماه و 6 روز,
65,http://emalls.ir//files/shoplogo/3kqretsyd801h12rqgexfzubwal5mpr1hv0nadpzrptxehmo2u[medium].png, روماک اسپرت,https://emalls.ir//Shop/26879/,26879,اینترنتی,,,عدم همکاری با ایمالز,حسن حبیبی,۰۹۱۰ ۴۶۳ ۶۳۵۳,فردیس شهرک ۱۱۰خیابان فرگاز خیابان لاله شرقی تولیدی پوشاک روماک اسپرت ,Romaksport [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 14:47:24.550991+00:00,البرز - کرج,--,https://romaksport.ir/,دارد (یک ستاره) معتبر تا 4 ماه و 2 روز,
63,http://emalls.ir//files/shoplogo/j2zbcjehatwdyl657o01hahwvfkzthcju5f1plkgh4xnsex3zg[medium].jpg,همشاگردی,https://emalls.ir//Shop/20535/,20535,اینترنتی,,,عدم همکاری با ایمالز,علی سلیمانی,۰۶۶۴۳۳۳۸۴۸۸,خیابان امام خمینی، بلوار شهید رجایی، ساختمان کاشی ستاره میبد یزد، طبقه ۱,alisoleimany [at] vatanmail [dot] ir,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 14:47:24.921535+00:00,لرستان - الیگودرز,--,https://sanjeshymarket.ir/,دارد (یک ستاره),
62,http://emalls.ir//files/shoplogo/f7ugwwtwar16ac7imz2zd1sc8e4bpjfdu60tow0hfsf68wqsst[medium].png,بهین باما,https://emalls.ir//Shop/51269/,51269,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک, نسیم مولائی,۰۹۲۰۵۴۰۷۴۳۴,ابریشم - محله : باغ ابریشم - کوچه شهید خرازی131 - بن بست ((سعیدی )) - پلاک : 27.0 - طبقه : همکف,behinbama [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 14:47:25.029357+00:00,اصفهان - فلاورجان,3 ماه و 9 روز,https://behinbama.com/,,
66,http://emalls.ir/src/shop-default.svg,نور پیکسل,https://emalls.ir//Shop/47442/,47442,حضوری,,,غیرفعال به دلیل عدم تکمیل مدارک,روح اله سلیمانی ,۰۲۱۹۱۶۲۰۸۷۸,,bluerskv2030 [at] gmail [dot] comm,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 14:47:25.534568+00:00,تهران - تهران,6 ماه و 8 روز,,,
58,http://emalls.ir/src/shop-default.svg,اسباب بازی آمل,https://emalls.ir//Shop/52297/,52297,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,سهراب ایزدی,۰۹۱۱۱۲۰۳۴۰۱,نوده - کوچه گلزار شهدا 2 - خیابان مکنا 11 - پلاک : 4.0 - طبقه : همکف,vb [dot] vc3000 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 14:47:25.897055+00:00,مازندران - آمل,2 ماه و 18 روز,https://grssoft.ir/,دارد (یک ستاره),
64,http://emalls.ir//files/shoplogo/wjumat3uxbc04gzenbfu4p3awoy2mdqyn3a6g1gefa412ihqv8[medium].png,تاپ سنتر ,https://emalls.ir//Shop/38987/,38987,اینترنتی,,,عدم همکاری با ایمالز,سید رضا غفاری ,۰۲۴۳۳۳۶۵۶۲۶,محله: بلوارآزادی، کوچه (شهیدرزاق شاهمرادی)، خیابان شهیدمیکائیل حبیبی، پلاک: 39.0، طبقه: 1,seyedreza114078 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 14:47:26.254208+00:00,زنجان - زنجان,--,https://top-center.ir/,دارد (یک ستاره) معتبر تا 10 ماه,
61,http://emalls.ir/src/shop-default.svg,اسپارو,https://emalls.ir//Shop/48154/,48154,اینترنتی,,,عدم همکاری با ایمالز,هادی غلام زاده کلخوران,۰۹۹۹۱۲۳۸۴۱۱,شهرک راه آهن - خیابان هجده متری یاس - خیابان طوبی - پلاک : 32.0 - طبقه : 2 - واحد : 4,hadigholamzade2097 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 14:47:26.479563+00:00,تهران - تهران,--,https://sparrowshop.ir/,دارد (یک ستاره) معتبر تا 5 ماه و 12 روز,
60,http://emalls.ir/src/shop-default.svg,گچ شادیان,https://emalls.ir//Shop/48259/,48259,اینترنتی,,,عدم همکاری با ایمالز,فاطمه آتش سر,۰۲۶۳۴۲۴۴۲۷۵,چاراویماق شرقی - شهر : ماخ - خیابان ندارد - کوچه مسجد - پلاک : 0.0 - طبقه : 1,katayoon [dot] atash [at] yahoo [dot] com,بدون امتیاز,https://instagram.com/shadian.gypsum,چهارشنبه ۳ بهمن,2025-01-22 14:47:26.610283+00:00,آذربایجان شرقی - میانه,--,https://shadiangypsum.ir/,دارد (یک ستاره) معتبر تا 1 سال و 6 ماه و 7 روز,
65,http://emalls.ir/src/shop-default.svg,محصولات چوبی دوونته,https://emalls.ir//Shop/47843/,47843,اینترنتی,,,عدم همکاری با ایمالز,پیشروکبیرسازان کارسان ,۰۲۱۶۶۹۱۱۵۶۸,جمالزاده - کوچه شهید بهمن مهاجری خامنه - خیابان جمالزاده شمالی - پارس - پلاک : 305.0 - طبقه : 4 - واحد : 31,info [at] kabirkarsan [dot] com,بدون امتیاز,https://web.whatsapp.com/send?phone=989125866830,چهارشنبه ۳ بهمن,2025-01-22 14:47:27.030082+00:00,تهران - تهران,--,https://devonte.org/,دارد (یک ستاره) معتبر تا 1 سال و 5 ماه و 28 روز,
61,http://emalls.ir//files/shoplogo/hqcm43qbq7fo7sezjavt2sdyv2yycy0l52yuo0dorgamqr3zcb[medium].jpg,دکاموند,https://emalls.ir//Shop/50190/,50190,اینترنتی و حضوری,,,عدم همکاری با ایمالز,بافتین پود پارسیان ,۰۳۱۳۵۷۷۷۵۵۵,سروش - کوچه خلیج فارس5 - خیابان خلیج فارس - پلاک : 68.0 - طبقه : همکف,info [at] dekamond [dot] org,بدون امتیاز,"https://web.whatsapp.com/send?phone=989134180711,https://instagram.com/dekamond.style,https://eitaa.com/dekamondsuport",چهارشنبه ۳ بهمن,2025-01-22 14:47:27.146939+00:00,اصفهان - اصفهان,--,https://dekamond.org/,دارد (یک ستاره) معتبر تا 1 سال و 6 ماه و 29 روز,
66,http://emalls.ir/src/shop-default.svg,اشراف مد,https://emalls.ir//Shop/54806/,54806,اینترنتی,,,عدم همکاری با ایمالز,نادر تحسینی رودی,۰۵۱۵۴۲۲۲۰۶۵,استان : خراسان رضوی _ شهرستان :خواف _ بخش : مرکزی _ شهر : خواف _ محله : سالار ملگا _ کوچه حافظ ابرو 3 _خیابان حافظ ابرو_ پلاک : 0.0 طبقه:همکف,info [at] ashrafmod [dot] ir,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 14:47:27.253768+00:00,خراسان رضوی - خواف,--,https://ashrafmod.ir/, معتبر تا 6 ماه و 15 روز,
67,http://emalls.ir/src/shop-default.svg,مسترعینک,https://emalls.ir//Shop/49881/,49881,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,سعید پارسافر,۰۶۱۵۲۸۱۸۳۹۶,امام زاده حیدر - کوچه شهید قنواتی - خیابان شهید عدالت - پلاک : 0.0 - طبقه : همکف,mreynak [dot] ir [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 14:47:27.673531+00:00,خوزستان - بهبهان,4 ماه و 10 روز,https://mreynakk.ir/,دارد (یک ستاره) معتبر تا 7 ماه و 19 روز,
62,http://emalls.ir/src/shop-default.svg,2چسب,https://emalls.ir//Shop/54178/,54178,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,رضا محمدزاده نوین,۰۲۱۳۳۹۰۲۷۹۰,چهارراه اسلامبول - کوچه باربد - خیابان فردوسی - پلاک : 165.0 - طبقه : 1,2chasbiran [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 14:47:27.778549+00:00,تهران - تهران,1 ماه و 11 روز,https://2chasb.ir/,دارد (یک ستاره) معتبر تا 1 سال و 10 ماه و 2 روز,
58,http://emalls.ir/src/shop-default.svg,ایرانزون,https://emalls.ir//Shop/47013/,47013,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک, آرمان مهدی نژادخسروی,۰۴۱۳۶۵۷۴۶۸۳,محله : عباسی - کوچه 12 متری شهید حلاج آذر - کوچه دستمالچی اول - پلاک : 158.0 - طبقه : 4,info [at] iranzoon [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 14:47:28.003617+00:00,آذربایجان شرقی - تبریز,6 ماه و 16 روز,https://iranzoon.com/,دارد (یک ستاره) معتبر تا 1 سال و 5 ماه و 9 روز,
